pet_type,pet_category,food_name,ingredients,description,label
fish,big,oats meal,"oats, vitamins, minerals",oats based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,tuna meal,"tuna, vitamins, minerals",tuna based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,pumpkin meal,"pumpkin, vitamins, minerals",pumpkin based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,duck meal,"duck, vitamins, minerals",duck based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,lamb meal,"lamb, vitamins, minerals",lamb based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,chicken meal,"chicken, vitamins, minerals",chicken based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,tuna meal,"tuna, vitamins, minerals",tuna based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,tuna meal,"tuna, vitamins, minerals",tuna based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,salmon meal,"salmon, vitamins, minerals",salmon based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,salmon meal,"salmon, vitamins, minerals",salmon based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,fish meal meal,"fish meal, vitamins, minerals",fish meal based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,oats meal,"oats, vitamins, minerals",oats based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,turkey meal,"turkey, vitamins, minerals",turkey based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,shrimp meal,"shrimp, vitamins, minerals",shrimp based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,sweet potato meal,"sweet potato, vitamins, minerals",sweet potato based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,peas meal,"peas, vitamins, minerals",peas based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,shrimp meal,"shrimp, vitamins, minerals",shrimp based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,oats meal,"oats, vitamins, minerals",oats based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,carrot meal,"carrot, vitamins, minerals",carrot based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,spinach meal,"spinach, vitamins, minerals",spinach based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,egg meal,"egg, vitamins, minerals",egg based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,turkey meal,"turkey, vitamins, minerals",turkey based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,rice meal,"rice, vitamins, minerals",rice based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,broccoli meal,"broccoli, vitamins, minerals",broccoli based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,sunflower seeds meal,"sunflower seeds, vitamins, minerals",sunflower seeds based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,salmon meal,"salmon, vitamins, minerals",salmon based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,spinach meal,"spinach, vitamins, minerals",spinach based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,shrimp meal,"shrimp, vitamins, minerals",shrimp based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,broccoli meal,"broccoli, vitamins, minerals",broccoli based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,rice meal,"rice, vitamins, minerals",rice based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,salmon meal,"salmon, vitamins, minerals",salmon based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,sunflower seeds meal,"sunflower seeds, vitamins, minerals",sunflower seeds based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,fish meal meal,"fish meal, vitamins, minerals",fish meal based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,lamb meal,"lamb, vitamins, minerals",lamb based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,salmon meal,"salmon, vitamins, minerals",salmon based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,fish meal meal,"fish meal, vitamins, minerals",fish meal based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,lamb meal,"lamb, vitamins, minerals",lamb based nutritious meal suitable for fish (big) providing essential proteins vitamins and minerals.,safe
fish,big,wheat snack,"wheat, wheat, corn",wheat based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,yogurt snack,"yogurt, wheat, corn",yogurt based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,milk snack,"milk, wheat, corn",milk based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,potato snack,"potato, wheat, corn",potato based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,barley snack,"barley, wheat, corn",barley based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,yogurt snack,"yogurt, wheat, corn",yogurt based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,banana snack,"banana, wheat, corn",banana based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,coconut snack,"coconut, wheat, corn",coconut based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,cheese snack,"cheese, wheat, corn",cheese based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,soybean snack,"soybean, wheat, corn",soybean based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,soybean snack,"soybean, wheat, corn",soybean based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
fish,big,honey snack,"honey, wheat, corn",honey based food occasionally acceptable for fish (big) but should be given in limited quantities.,moderate
